id_miembro,fec_registro,id_ciudad,genero,rango_edad,canal_pref,activo,fec_ultima_compra
38952,2024-06-11,Samaná,M,18-25,Tienda fisica,False,2025-11-15
38953,2024-04-29,Los Santos,F,18-25,Ecommerce,True,2026-04-29
38954,2023-09-27,Ovejas,F,46-60,Tienda fisica,True,2026-08-09
38955,2022-02-27,Villanueva,M,46-60,Ecommerce,True,2026-09-04
38956,2023-04-22,Confines,M,36-45,Tienda fisica,True,2026-05-01
38957,2024-07-02,Charta,M,60+,Tienda fisica,True,2025-08-31
38958,2023-01-17,Jericó,F,26-35,Tienda fisica,True,2026-01-30
38959,2023-07-28,Nuevo Colón,M,36-45,Tienda fisica,True,2026-05-28
38960,2021-09-08,Fosca,F,26-35,Tienda fisica,True,2026-03-12
38961,2021-09-28,Amagá,No informado,,Tienda fisica,True,2026-08-11
38962,2022-01-10,Betéitiva,F,60+,Tienda fisica,True,2025-11-11
38963,2024-12-24,Mosquera,F,18-25,Tienda fisica,True,2025-10-24
38964,2024-10-26,Bojayá,M,36-45,Tienda fisica,True,2026-02-11
38965,2024-11-30,Elías,F,26-35,Ecommerce,True,2025-12-28
38966,2023-06-09,Medio Baudó,F,26-35,Ecommerce,True,2025-11-19
38967,2022-05-03,Guateque,F,26-35,Ecommerce,True,2026-08-17
38968,2025-01-11,San Vicente Ferrer,M,36-45,Ecommerce,False,2025-10-25
38969,2021-09-08,Pitalito,M,36-45,Ecommerce,True,2026-07-12
38970,2025-06-06,Bolívar,F,46-60,Ecommerce,False,2025-12-11
38971,2023-07-18,Providencia,,36-45,Marketplace,False,2025-10-26
38972,2024-03-01,Donmatías,F,18-25,Marketplace,True,2025-09-26
38973,2021-12-02,El Playón,F,18-25,Tienda fisica,True,2025-09-28
38974,2024-05-13,San Pelayo,F,26-35,Tienda fisica,True,2026-04-04
38975,2024-11-30,Corozal,F,60+,Tienda fisica,False,2026-08-04
38976,2023-05-03,Sardinata,M,46-60,Tienda fisica,True,2026-02-16
38977,2025-06-18,San Cayetano,F,26-35,Marketplace,True,2026-01-06
38978,2023-01-17,Santa Lucía,F,26-35,Tienda fisica,True,2026-07-01
38979,2025-01-27,Silvania,M,36-45,Marketplace,True,2026-04-10
38980,2024-02-04,Venecia,F,26-35,Marketplace,False,2026-07-31
38981,2023-04-11,San Andrés,F,36-45,Ecommerce,False,2026-09-02
38982,2022-02-12,Titiribí,F,46-60,Tienda fisica,True,2026-02-07
38983,2022-11-02,La Esperanza,F,18-25,Ecommerce,True,2025-11-30
38984,2022-03-22,Fonseca,F,46-60,Ecommerce,True,2026-07-28
38985,2022-05-08,Caparrapí,M,46-60,Tienda fisica,True,2026-05-23
38986,2022-09-19,Villanueva,M,36-45,Tienda fisica,True,2026-04-09
38987,2024-04-22,Arbeláez,F,18-25,Marketplace,True,2026-06-14
38988,2024-03-27,Alejandría,F,46-60,Tienda fisica,True,2025-08-13
38989,2022-02-09,Galapa,M,46-60,Marketplace,True,2025-09-27
38990,2024-09-06,Ciénaga de Oro,F,26-35,Tienda fisica,False,2025-11-05
38991,2022-02-18,Caldas,F,26-35,Tienda fisica,False,2026-01-14
38992,2025-03-14,Yondó,M,18-25,Marketplace,True,2026-01-24
38993,2022-04-12,Tenerife,F,46-60,Tienda fisica,True,2026-05-02
38994,2024-08-25,Guaranda,M,18-25,Tienda fisica,True,2025-09-27
38995,2022-09-13,Cucaita,F,36-45,Ecommerce,True,2026-02-20
38996,2021-09-27,Guadalupe,,26-35,Ecommerce,True,2026-06-17
38997,2021-11-27,La Argentina,F,26-35,Tienda fisica,True,2026-06-11
38998,2023-12-18,Anolaima,M,60+,Ecommerce,True,2026-08-24
38999,2025-01-29,San Estanislao,M,36-45,Marketplace,True,2025-12-26
39000,2023-12-21,Puerto Caicedo,F,26-35,Tienda fisica,True,2026-06-09
39001,2023-03-12,Pedraza,F,36-45,Tienda fisica,True,2026-06-17
39002,2023-09-29,Labateca,,26-35,Marketplace,False,2026-03-27
39003,2022-07-15,La Paz,,46-60,Tienda fisica,True,2026-05-21
39004,2023-01-07,Casabianca,M,36-45,Tienda fisica,True,2025-08-30
39005,2025-07-21,Colombia,F,,Ecommerce,True,2025-11-19
39006,2021-11-24,Santa Rosalía,M,18-25,Ecommerce,True,2026-02-23
39007,2024-07-24,Bagadó,F,36-45,Ecommerce,True,2025-10-13
39008,2025-03-17,Santa Bárbara,M,26-35,Tienda fisica,True,2026-06-11
39009,2024-09-05,San Sebastián de Buenavista,M,36-45,Ecommerce,True,2026-07-06
39010,2022-04-23,Paz de Ariporo,F,18-25,Tienda fisica,True,2026-04-10
39011,2022-06-07,Los Patios,F,26-35,Tienda fisica,True,2025-09-10
39012,2023-11-01,Susacón,F,26-35,Tienda fisica,True,2025-08-12
39013,2023-07-30,Turbaco,F,26-35,Tienda fisica,True,2026-07-02
39014,2024-07-19,Mocoa,,46-60,Tienda fisica,False,2026-03-16
39015,2021-08-20,Alcalá,M,18-25,Ecommerce,True,2026-01-26
39016,2023-06-12,Sabanas de San Ángel,M,60+,Tienda fisica,True,2025-12-20
39017,2025-03-10,Bajo Baudó,M,36-45,Ecommerce,True,2026-08-31
39018,2023-06-17,Ebéjico,M,46-60,Ecommerce,True,2025-08-23
39019,2025-05-23,Girón,F,18-25,Tienda fisica,True,2026-04-27
39020,2025-02-16,Hatonuevo,M,46-60,Ecommerce,True,2025-08-09
39021,2024-10-14,Roncesvalles,F,46-60,Tienda fisica,True,2026-04-03
39022,2025-04-12,Arboletes,F,36-45,Marketplace,True,2026-04-01
39023,2022-02-27,Tota,F,18-25,Ecommerce,True,2026-07-30
39024,2023-02-07,Ventaquemada,M,46-60,Tienda fisica,True,2026-02-25
39025,2023-08-13,Tadó,F,26-35,Tienda fisica,True,2026-04-27
39026,2022-08-28,Acacías,F,36-45,Tienda fisica,True,2026-05-08
39027,2023-03-01,Puerto Lleras,F,,Tienda fisica,True,2026-08-21
39028,2023-02-25,Úmbita,M,26-35,Tienda fisica,True,2025-11-23
39029,2023-05-12,Sincelejo,F,36-45,Ecommerce,True,2026-02-26
39030,2024-03-24,Caicedonia,M,26-35,Ecommerce,False,2026-01-30
39031,2025-09-04,Motavita,F,36-45,Tienda fisica,True,2026-08-18
39032,2023-05-25,Facatativá,F,18-25,Tienda fisica,True,2026-07-15
39033,2022-06-23,Campamento,M,18-25,Ecommerce,True,2026-08-29
39034,2021-12-15,Ancuya,F,26-35,Tienda fisica,True,2026-08-07
39035,2024-09-13,Anzoátegui,F,36-45,Ecommerce,True,2025-10-25
39036,2021-11-19,Encino,M,36-45,Marketplace,True,2025-11-30
39037,2025-06-21,Cucaita,F,36-45,Tienda fisica,True,2025-10-27
39038,2024-09-21,El Retorno,M,36-45,Tienda fisica,True,2025-08-06
39039,2022-03-14,Peñol,F,36-45,Marketplace,True,2026-03-08
39040,2025-04-15,Guateque,F,18-25,Ecommerce,True,2026-03-08
39041,2023-09-22,Los Andes,M,46-60,Tienda fisica,False,2026-05-24
39042,2022-12-30,Roberto Payán,M,18-25,Tienda fisica,True,2026-09-02
39043,2025-07-03,Nobsa,F,18-25,Tienda fisica,True,2025-12-01
39044,2024-12-17,Montería,F,18-25,Ecommerce,True,2026-04-24
39045,2024-02-06,Puracé,M,36-45,Tienda fisica,True,2026-05-14
39046,2022-05-22,Sipí,M,26-35,Marketplace,True,2026-03-01
39047,2022-07-21,Berbeo,M,36-45,Ecommerce,False,2025-11-23
39048,2024-07-10,Belén de los Andaquíes,F,46-60,Tienda fisica,True,2026-08-02
39049,2024-01-14,Valledupar,M,26-35,Tienda fisica,True,2026-06-21
39050,2025-01-22,Juan de Acosta,F,18-25,Tienda fisica,True,2026-01-29
39051,2023-11-05,El Tambo,M,18-25,Marketplace,True,2026-01-03
39052,2022-04-29,El Santuario,F,26-35,Tienda fisica,True,2025-11-09
39053,2025-04-22,San Diego,M,36-45,Tienda fisica,True,2025-08-29
39054,2024-10-27,La Palma,M,60+,Tienda fisica,True,2025-08-03
39055,2024-06-18,Coyaima,F,60+,Ecommerce,True,2026-05-05
39056,2025-08-22,Rioblanco,F,36-45,Ecommerce,True,2026-02-09
39057,2021-12-15,Planadas,F,46-60,Tienda fisica,True,2025-09-13
39058,2022-04-21,Paime,M,36-45,Marketplace,True,2026-03-07
39059,2024-04-30,Alvarado,M,36-45,Tienda fisica,False,2025-09-28
39060,2025-04-17,Algeciras,F,26-35,Tienda fisica,False,2026-03-13
39061,2023-08-15,La Paz,M,36-45,Ecommerce,False,2026-04-07
39062,2023-12-15,Coello,M,60+,Tienda fisica,True,2025-10-04
39063,2025-02-02,Fosca,F,26-35,Tienda fisica,False,2026-02-15
39064,2024-01-20,Nunchía,,46-60,Tienda fisica,False,2025-09-04
39065,2021-11-28,Aratoca,M,26-35,Ecommerce,True,2026-07-15
39066,2025-02-02,Donmatías,M,60+,Tienda fisica,False,2025-08-10
39067,2022-01-29,Barbosa,M,46-60,Ecommerce,True,2025-08-16
39068,2025-07-14,San Roque,M,26-35,Marketplace,True,2026-04-14
39069,2023-11-04,Timbío,F,36-45,Ecommerce,False,2025-12-05
39070,2025-04-30,Otanche,M,46-60,Ecommerce,True,2026-07-04
39071,2022-10-30,La Pintada,M,26-35,Tienda fisica,True,2026-04-30
39072,2023-12-03,San Lorenzo,M,18-25,Ecommerce,True,2026-05-01
39073,2023-03-05,San Cayetano,M,26-35,Tienda fisica,True,2025-11-04
39074,2021-09-30,Cáqueza,F,18-25,Tienda fisica,True,2026-07-18
39075,2022-01-27,Barranco de Loba,F,36-45,Ecommerce,True,2025-09-12
39076,2022-09-13,Espinal,F,26-35,Tienda fisica,True,2025-11-06
39077,2024-03-29,Sucre,F,,Ecommerce,True,2026-08-20
39078,2022-09-28,Gámeza,F,26-35,Tienda fisica,False,2026-05-17
39079,2023-06-16,Ráquira,F,26-35,Ecommerce,True,2026-04-26
39080,2022-12-05,Tuta,M,18-25,Tienda fisica,False,2026-04-28
39081,2022-11-04,Santa Rosa de Osos,M,36-45,Tienda fisica,True,2025-10-18
39082,2022-07-09,Algeciras,M,46-60,Marketplace,True,2025-09-11
39083,2022-09-01,El Cantón del San Pablo,F,26-35,Marketplace,False,2026-03-13
39084,2023-07-03,Otanche,M,18-25,Tienda fisica,True,2026-05-13
39085,2024-11-18,Zipacón,M,26-35,Ecommerce,True,2026-03-19
39086,2021-08-18,La Capilla,M,26-35,Tienda fisica,False,2026-05-31
39087,2025-05-18,Ábrego,F,26-35,Tienda fisica,False,2026-07-24
39088,2023-03-08,Chipatá,F,18-25,Tienda fisica,True,2025-08-20
39089,2024-09-30,San Carlos,M,,Tienda fisica,True,2025-11-19
39090,2023-02-01,San Antonio,M,,Marketplace,True,2026-01-25
39091,2023-10-29,El Doncello,F,26-35,Marketplace,True,2026-07-05
39092,2025-08-04,Yopal,,18-25,Tienda fisica,True,2025-12-13
39093,2021-11-06,Colón,F,26-35,Tienda fisica,True,2026-01-06
39094,2022-07-31,El Dorado,M,46-60,Ecommerce,False,2025-09-10
39095,2024-04-20,Silvia,M,36-45,Tienda fisica,False,2026-06-01
39096,2024-03-20,Condoto,M,18-25,Ecommerce,True,2026-07-09
39097,2023-05-25,Pivijay,M,26-35,Tienda fisica,True,2026-02-14
39098,2022-07-02,Suárez,M,36-45,Tienda fisica,True,2026-02-08
39099,2021-08-12,San Juan de Arama,F,46-60,Ecommerce,False,2026-02-25
39100,2022-03-13,Teorama,,18-25,Ecommerce,True,2026-07-31
39101,2025-05-14,Valle del Guamuez,F,36-45,Tienda fisica,True,2026-04-07
39102,2025-08-02,Arbeláez,M,26-35,Ecommerce,True,2026-05-30
39103,2024-12-06,Acevedo,F,36-45,Ecommerce,True,2026-03-25
39104,2024-02-05,Sibundoy,F,46-60,Marketplace,True,2026-01-10
39105,2025-06-29,Caldono,F,26-35,Tienda fisica,True,2026-05-20
39106,2021-12-17,Sogamoso,F,36-45,Ecommerce,True,2026-04-20
39107,2022-12-24,San Joaquín,M,46-60,Tienda fisica,True,2025-12-27
39108,2025-02-25,Guamo,M,36-45,Tienda fisica,False,2025-11-06
39109,2022-02-23,Puerto Leguízamo,M,46-60,Ecommerce,True,2026-01-12
39110,2022-08-15,Chiriguaná,F,26-35,Tienda fisica,True,2026-03-14
39111,2024-06-01,Quebradanegra,F,36-45,Ecommerce,False,2026-01-30
39112,2024-05-08,Orito,M,46-60,Ecommerce,True,2025-09-16
39113,2022-10-23,Medina,,46-60,Tienda fisica,True,2026-03-05
39114,2023-08-02,Cajicá,M,18-25,Ecommerce,True,2025-09-21
39115,2021-10-01,Chimichagua,F,46-60,Tienda fisica,True,2026-05-31
39116,2021-12-19,Pueblo Nuevo,M,36-45,Tienda fisica,True,2026-01-05
39117,2021-11-01,Timbío,M,26-35,Tienda fisica,True,2025-10-11
39118,2023-01-29,Filandia,M,46-60,Tienda fisica,True,2026-05-10
39119,2022-07-05,Susacón,M,26-35,Marketplace,False,2026-04-03
39120,2023-11-24,Suesca,M,,Marketplace,False,2026-02-03
39121,2022-07-30,Ulloa,M,46-60,Marketplace,True,2026-08-29
39122,2022-10-25,Segovia,F,26-35,Marketplace,True,2026-09-04
39123,2023-08-04,Anorí,F,26-35,Ecommerce,True,2025-08-23
39124,2024-10-05,Copacabana,M,26-35,Tienda fisica,True,2025-09-29
39125,2021-09-19,Boavita,F,36-45,Ecommerce,True,2025-11-25
39126,2025-08-17,Ituango,M,36-45,Tienda fisica,True,2026-01-31
39127,2025-03-21,Pelaya,M,36-45,Ecommerce,True,2025-10-05
39128,2023-02-20,Cunday,M,26-35,Tienda fisica,True,2025-09-04
39129,2024-02-01,Balboa,M,46-60,Ecommerce,True,2025-11-13
39130,2022-02-21,Morales,M,26-35,Tienda fisica,True,2025-12-18
39131,2025-06-23,Tarqui,M,26-35,Ecommerce,True,2025-11-23
39132,2022-10-21,San Marcos,F,60+,Tienda fisica,False,2026-02-27
39133,2024-09-11,San Sebastián,M,26-35,Tienda fisica,False,2025-12-07
39134,2023-07-18,Tamalameque,F,36-45,Tienda fisica,True,2025-08-06
39135,2023-11-22,Guachené,M,60+,Marketplace,True,2026-01-19
39136,2025-02-02,Otanche,F,46-60,Tienda fisica,True,2026-01-06
39137,2023-12-16,Barranquilla,M,36-45,Tienda fisica,True,2025-09-17
39138,2025-04-30,Villa del Rosario,M,36-45,Tienda fisica,True,2025-09-30
39139,2022-03-04,Chimichagua,F,18-25,Tienda fisica,True,2026-04-04
39140,2024-07-12,Albán,F,36-45,Ecommerce,True,2026-01-24
39141,2025-04-02,Samaniego,F,,Tienda fisica,True,2026-02-14
39142,2021-09-21,Beltrán,F,26-35,Tienda fisica,True,2025-12-02
39143,2023-02-27,Acandí,F,,Tienda fisica,True,2025-09-21
39144,2023-10-13,Chivatá,F,26-35,Ecommerce,False,2026-05-02
39145,2023-09-11,Argelia,F,36-45,Marketplace,True,2026-04-08
39146,2022-05-16,El Rosal,F,46-60,Ecommerce,True,2026-07-26
39147,2024-01-04,Quetame,F,36-45,Ecommerce,True,2026-01-06
39148,2025-08-16,Cumbitara,M,26-35,Tienda fisica,True,2025-12-20
39149,2022-12-03,Pasto,M,18-25,Ecommerce,False,2026-01-03
39150,2023-09-27,Puerto López,M,26-35,Ecommerce,True,2025-10-01
39151,2025-03-07,Urrao,F,46-60,Tienda fisica,True,2026-08-16
39152,2024-08-30,Corrales,F,46-60,Tienda fisica,True,2026-06-30
39153,2024-02-22,Sasaima,F,36-45,Tienda fisica,True,2025-10-09
39154,2021-10-06,Castilla la Nueva,F,46-60,Ecommerce,False,2026-03-19
39155,2022-05-05,Manaure Balcón del Cesar,M,46-60,Tienda fisica,False,2025-12-10
39156,2024-11-10,Valdivia,M,36-45,Tienda fisica,True,2026-04-09
39157,2024-10-13,Roncesvalles,F,36-45,Tienda fisica,True,2026-05-03
39158,2025-06-22,Purísima de la Concepción,M,36-45,Tienda fisica,False,2025-10-18
39159,2024-10-28,Sonsón,,,Marketplace,False,2025-09-13
39160,2025-01-04,Jardín,M,26-35,Ecommerce,False,2026-02-04
39161,2023-07-11,San Vicente del Caguán,F,60+,Tienda fisica,True,2025-10-26
39162,2025-06-02,Samacá,F,26-35,Tienda fisica,True,2025-10-19
39163,2023-06-05,Angelópolis,M,46-60,Ecommerce,True,2026-04-20
39164,2024-05-19,Toledo,M,46-60,Marketplace,True,2026-02-05
39165,2022-11-25,Palmar,F,26-35,Tienda fisica,True,2026-02-14
39166,2021-08-03,Palmar,F,60+,Tienda fisica,True,2026-01-27
39167,2021-10-08,Guaduas,F,18-25,Ecommerce,True,2026-08-06
39168,2021-11-09,Líbano,,46-60,Tienda fisica,True,2025-11-25
39169,2023-05-05,Jesús María,F,60+,Marketplace,True,2026-01-22
39170,2023-05-01,Pijiño del Carmen,F,60+,Ecommerce,False,2025-10-12
39171,2023-04-08,Roberto Payán,M,18-25,Tienda fisica,False,2025-09-10
39172,2022-04-07,Olaya Herrera,M,46-60,Ecommerce,True,2025-10-09
39173,2024-08-04,Necoclí,F,26-35,Tienda fisica,True,2026-04-24
39174,2024-01-14,Lloró,F,36-45,Tienda fisica,True,2026-06-27
39175,2024-04-11,Palestina,M,,Ecommerce,True,2025-09-16
39176,2022-01-07,Pamplonita,F,36-45,Tienda fisica,True,2025-11-18
39177,2024-10-23,López de Micay,M,36-45,Ecommerce,True,2025-11-07
39178,2024-10-24,Milán,F,36-45,Marketplace,False,2026-04-29
39179,2024-03-06,Caicedo,F,26-35,Tienda fisica,True,2025-08-04
39180,2024-01-09,Sotará Paispamba,F,26-35,Ecommerce,True,2025-12-16
39181,2022-10-06,Villa del Rosario,F,46-60,Tienda fisica,True,2025-12-29
39182,2025-03-08,Zona Bananera,M,18-25,Tienda fisica,True,2026-09-04
39183,2024-10-19,Coyaima,No informado,36-45,Marketplace,True,2026-05-31
39184,2021-10-31,San Carlos de Guaroa,F,26-35,Ecommerce,True,2025-10-24
39185,2023-01-17,Gutiérrez,F,36-45,Marketplace,True,2026-03-22
39186,2024-04-15,Hato Corozal,F,46-60,Ecommerce,True,2026-06-07
39187,2021-09-07,San Francisco,M,18-25,Tienda fisica,True,2025-08-31
39188,2024-09-01,Buenos Aires,F,46-60,Ecommerce,False,2026-08-29
39189,2023-01-20,Chita,F,18-25,Ecommerce,True,2025-11-08
39190,2024-10-07,Mercaderes,M,60+,Marketplace,True,2025-09-10
39191,2022-11-11,El Bagre,M,,Tienda fisica,False,2026-05-31
39192,2023-09-25,Pesca,M,18-25,Tienda fisica,True,2026-08-16
39193,2025-02-06,San Luis de Palenque,M,60+,Ecommerce,True,2026-06-20
39194,2023-08-10,Sonsón,F,18-25,Tienda fisica,True,2026-01-12
39195,2023-11-01,Marquetalia,F,36-45,Tienda fisica,True,2025-10-20
39196,2022-11-30,Suan,,46-60,Marketplace,True,2026-04-28
39197,2021-12-29,Caparrapí,F,26-35,Ecommerce,True,2025-09-01
39198,2022-05-10,La Montañita,F,36-45,Tienda fisica,False,2026-02-11
39199,2024-04-25,Montenegro,M,46-60,Ecommerce,False,2026-01-20
39200,2022-10-16,Ubaque,No informado,18-25,Tienda fisica,True,2025-12-29
39201,2023-05-28,Argelia,M,26-35,Ecommerce,True,2025-08-10
39202,2023-08-28,El Peñón,M,46-60,Tienda fisica,True,2026-01-29
39203,2024-10-17,Coper,M,26-35,Tienda fisica,True,2025-08-03
39204,2023-06-24,Pamplonita,M,26-35,Tienda fisica,False,2026-02-02
39205,2024-04-19,Cabrera,,18-25,Tienda fisica,True,2025-09-11
39206,2021-09-02,Santa Sofía,,36-45,Tienda fisica,False,2025-08-26
39207,2023-10-17,Saravena,M,26-35,Ecommerce,True,2026-04-08
39208,2023-11-04,Tópaga,F,26-35,Tienda fisica,True,2025-12-13
39209,2025-05-10,Piedecuesta,M,36-45,Ecommerce,True,2026-07-10
39210,2024-05-10,Guachetá,M,36-45,Tienda fisica,True,2026-05-29
39211,2021-08-14,Campo de la Cruz,F,36-45,Marketplace,True,2025-10-05
39212,2023-01-10,Cacahual,F,46-60,Ecommerce,True,2025-08-22
39213,2022-08-23,Turbaco,,26-35,Tienda fisica,False,2026-03-04
39214,2022-11-30,El Peñol,M,18-25,Ecommerce,True,2026-08-15
39215,2023-09-21,Pijiño del Carmen,M,46-60,Ecommerce,True,2026-04-19
39216,2021-10-29,Consacá,No informado,36-45,Marketplace,False,2025-08-19
39217,2024-05-27,La Pintada,F,36-45,Ecommerce,True,2026-02-05
39218,2024-03-25,Alpujarra,M,,Ecommerce,True,2026-06-03
39219,2022-09-12,El Carmen de Chucurí,M,36-45,Tienda fisica,True,2026-05-04
39220,2023-08-02,Almeida,M,46-60,Tienda fisica,True,2026-04-11
39221,2024-02-01,La Vega,F,26-35,Marketplace,True,2026-06-26
39222,2023-02-11,San Vicente Ferrer,M,18-25,Tienda fisica,True,2025-08-13
39223,2022-04-15,Villagarzón,M,18-25,Tienda fisica,True,2026-01-24
39224,2022-10-07,Nueva Granada,F,26-35,Tienda fisica,True,2025-10-01
39225,2023-11-30,Puerto Rondón,M,36-45,Tienda fisica,True,2026-06-09
39226,2025-07-06,Gualmatán,M,46-60,Marketplace,True,2026-06-16
39227,2022-05-16,Dabeiba,F,26-35,Ecommerce,True,2025-09-11
39228,2021-12-24,Titiribí,M,36-45,Tienda fisica,True,2026-07-14
39229,2022-08-20,Guayatá,M,46-60,Tienda fisica,True,2026-01-26
39230,2024-12-12,San Joaquín,M,18-25,Tienda fisica,True,2026-04-18
39231,2022-02-13,El Peñón,M,36-45,Ecommerce,False,2025-11-24
39232,2024-10-02,Cartagena del Chairá,M,46-60,Tienda fisica,True,2025-08-30
39233,2022-02-07,Maceo,,26-35,Tienda fisica,True,2026-05-17
39234,2022-10-29,San Jerónimo,F,18-25,Tienda fisica,False,2026-04-09
39235,2023-08-15,Sampués,No informado,36-45,Ecommerce,False,2026-04-11
39236,2024-11-10,Chinchiná,F,18-25,Tienda fisica,True,2025-09-30
39237,2023-12-06,Galeras,F,26-35,Marketplace,False,2026-02-14
39238,2025-02-16,Puerto Carreño,M,36-45,Ecommerce,True,2025-09-16
39239,2022-10-10,Alejandría,M,26-35,Marketplace,True,2026-07-13
39240,2021-10-11,Caldas,F,36-45,Tienda fisica,False,2025-08-13
39241,2022-04-04,Tuluá,F,26-35,Marketplace,True,2025-10-21
39242,2023-01-14,Ipiales,F,18-25,Ecommerce,True,2025-09-29
39243,2021-08-30,Socotá,,36-45,Tienda fisica,True,2026-05-14
39244,2021-10-14,Mapiripán,F,46-60,Tienda fisica,False,2026-08-24
39245,2021-08-09,Medio Atrato,F,60+,Ecommerce,False,2025-08-16
39246,2025-06-02,Mistrató,F,26-35,Ecommerce,True,2025-11-17
39247,2021-09-04,Aguachica,F,26-35,Tienda fisica,True,2026-06-08
39248,2025-07-13,Nechí,M,26-35,Tienda fisica,True,2025-10-02
39249,2024-01-23,Valle del Guamuez,M,18-25,Ecommerce,True,2025-11-25
39250,2024-07-12,Florián,F,60+,Ecommerce,True,2025-10-14
39251,2022-03-07,Paicol,,26-35,Tienda fisica,True,2025-11-18
39252,2025-07-09,Lebrija,F,36-45,Ecommerce,True,2026-04-29
39253,2021-09-27,Santacruz,F,36-45,Ecommerce,True,2026-04-24
39254,2023-11-17,La Sierra,M,18-25,Tienda fisica,True,2026-03-17
39255,2025-05-06,Medio Atrato,M,46-60,Tienda fisica,True,2025-11-24
39256,2021-09-23,Patía,M,36-45,Marketplace,True,2026-07-08
39257,2025-06-19,Villagómez,M,18-25,Ecommerce,False,2026-04-07
39258,2024-03-18,Duitama,F,,Ecommerce,True,2026-03-05
39259,2024-08-07,Fúquene,M,60+,Marketplace,True,2026-01-31
39260,2022-09-02,Sibaté,F,46-60,Tienda fisica,True,2026-05-22
39261,2024-09-11,Susacón,F,60+,Tienda fisica,True,2026-06-02
39262,2023-01-09,Acacías,M,46-60,Ecommerce,True,2026-05-19
39263,2025-04-23,El Peñol,F,36-45,Tienda fisica,True,2026-05-09
39264,2025-07-18,Riosucio,No informado,18-25,Marketplace,False,2025-11-06
39265,2025-05-17,Córdoba,M,36-45,Tienda fisica,True,2025-09-23
39266,2024-09-21,Policarpa,F,26-35,Ecommerce,True,2026-03-27
39267,2023-08-31,Valparaíso,M,18-25,Ecommerce,True,2026-05-10
39268,2023-02-02,Aguadas,F,26-35,Ecommerce,True,2026-02-27
39269,2023-03-01,Simití,F,36-45,Tienda fisica,True,2026-01-28
39270,2025-04-19,Girón,F,36-45,Ecommerce,True,2025-10-04
39271,2024-03-03,Venadillo,M,26-35,Tienda fisica,True,2026-07-17
39272,2023-10-19,San Eduardo,M,36-45,Tienda fisica,False,2026-03-14
39273,2024-01-23,Pesca,M,18-25,Tienda fisica,True,2025-09-28
39274,2022-11-23,Jerusalén,F,36-45,Ecommerce,True,2026-02-21
39275,2023-08-25,Nátaga,M,36-45,Tienda fisica,True,2025-12-23
39276,2024-04-13,La Estrella,M,26-35,Tienda fisica,True,2025-08-06
39277,2024-10-11,Balboa,No informado,18-25,Ecommerce,True,2026-07-06
39278,2024-05-24,Chalán,M,26-35,Ecommerce,True,2025-09-05
39279,2022-04-13,Guaitarilla,F,18-25,Tienda fisica,True,2025-11-13
39280,2022-09-16,Chalán,F,,Tienda fisica,True,2026-02-20
39281,2023-11-28,Puracé,F,36-45,Ecommerce,True,2026-05-31
39282,2023-12-16,El Carmen de Chucurí,F,,Marketplace,True,2025-12-19
39283,2024-06-16,Gachalá,F,36-45,Tienda fisica,True,2025-11-02
39284,2023-06-30,Caimito,F,60+,Ecommerce,True,2026-03-15
39285,2022-01-26,Riohacha,F,36-45,Tienda fisica,True,2026-05-12
39286,2024-11-09,El Banco,F,36-45,Ecommerce,False,2025-12-25
39287,2023-04-11,San Bernardo del Viento,F,36-45,Tienda fisica,True,2026-01-27
39288,2022-06-08,Saboyá,M,46-60,Marketplace,True,2026-05-13
39289,2025-05-26,Tena,F,26-35,Ecommerce,False,2026-09-02
39290,2023-03-20,Bucarasica,F,26-35,Tienda fisica,True,2026-08-10
39291,2023-04-11,Chitagá,M,18-25,Tienda fisica,True,2026-06-25
39292,2021-09-06,Córdoba,,26-35,Tienda fisica,True,2026-01-23
39293,2024-02-02,Buenaventura,,18-25,Ecommerce,True,2026-04-17
39294,2022-07-28,Ábrego,No informado,26-35,Ecommerce,False,2026-05-07
39295,2025-05-06,"Bogotá, D.C.",M,26-35,Tienda fisica,True,2026-02-01
39296,2023-03-20,Planeta Rica,M,36-45,Tienda fisica,True,2025-08-08
39297,2024-08-25,Apía,F,,Tienda fisica,True,2026-07-05
39298,2023-02-26,Santa Cruz de Mompox,F,26-35,Ecommerce,True,2025-10-08
39299,2023-03-19,Corozal,F,46-60,Ecommerce,True,2025-08-13
39300,2024-04-23,Bituima,F,26-35,Ecommerce,True,2026-04-28
39301,2022-03-19,Apía,M,26-35,Tienda fisica,False,2025-09-19
39302,2023-11-06,Guática,M,26-35,Tienda fisica,True,2025-10-21
39303,2024-08-21,Castilla la Nueva,M,26-35,Ecommerce,True,2026-06-16
39304,2022-11-30,Pacho,F,60+,Ecommerce,True,2026-04-18
39305,2023-07-05,Turbo,F,60+,Tienda fisica,True,2026-02-06
39306,2023-07-25,Chiriguaná,M,18-25,Tienda fisica,True,2025-11-12
39307,2025-02-14,Aracataca,M,26-35,Ecommerce,True,2025-12-17
39308,2021-10-04,Guaca,M,46-60,Ecommerce,True,2026-04-10
39309,2024-03-10,Saravena,F,36-45,Ecommerce,True,2026-08-05
39310,2023-05-28,Chalán,F,46-60,Tienda fisica,True,2025-09-12
39311,2025-01-21,Colombia,M,36-45,Tienda fisica,True,2026-07-25
39312,2025-08-16,Sáchica,M,46-60,Tienda fisica,True,2026-05-10
