art_id,cod_barra,desc_art,id_categ_n1,id_categ_n2,id_categ_n3,id_proveedor,precio_lista,peso_kg,unid_medida,activo,fec_alta
3622,4750004584087,Enim officiis,Electronica y tecnologia,Elec-3,Elec-3-1,780,153600.0,16.9,UN,True,2025-09-18
3623,9227069906499,Aliquam explicabo,Bebes y maternidad,Bebe-1,Bebe-1-1,433,105200.0,15.29,UN,True,2025-11-29
3624,4935658036384,Vel iste,Ropa y calzado basico,Ropa-1,Ropa-3-1,224,170500.0,13.43,KG,True,2025-10-01
3625,3647224558176,Voluptates animi,Bebes y maternidad,Bebe-2,Bebe-1-2,490,144600.0,1.0,UN,True,2025-09-26
3626,0833514244963,Esse tenetur,Hogar y limpieza,Hoga-2,Hoga-3-1,400,128700.0,16.73,UN,False,2026-01-24
3627,6390004539809,Quam nemo,Cuidado personal e higiene,Cuid-3,Cuid-1-2,163,162800.0,9.45,UN,True,2025-10-09
3628,4886725140964,Ad praesentium,Electronica y tecnologia,Elec-3,Elec-1-2,580,23300.0,2.01,UN,True,2025-11-10
3629,1709987317093,Doloremque sit,Ropa y calzado basico,Ropa-3,Ropa-2-1,62,227700.0,,UN,True,2026-01-14
3630,8166881303844,In earum,Bebes y maternidad,Bebe-2,Bebe-1-2,323,85100.0,10.06,UN,True,2025-12-13
3631,6912815016456,Aliquid neque,Ropa y calzado basico,Ropa-1,Ropa-3-1,554,57700.0,0.32,LT,True,2025-12-15
3632,4662573125366,Deserunt provident,Ropa y calzado basico,Ropa-3,Ropa-2-2,737,193400.0,5.09,UN,True,2025-12-01
3633,1276987622958,Officia eaque,Electronica y tecnologia,Elec-2,Elec-3-2,497,59300.0,6.75,UN,True,2026-01-03
3634,7947450809896,Harum iusto,Cuidado personal e higiene,Cuid-1,Cuid-1-2,784,249000.0,9.3,UN,True,2026-01-12
3635,7173315716041,Cupiditate deserunt,Hogar y limpieza,Hoga-3,Hoga-3-1,666,106300.0,0.09,KG,True,2025-09-29
3636,2614471650442,Rem maxime,Hogar y limpieza,Hoga-2,Hoga-1-2,189,75600.0,11.33,UN,True,2026-03-15
3637,1526445829697,Cum sint,Ropa y calzado basico,Ropa-2,Ropa-3-1,676,17400.0,3.99,KG,True,2026-02-13
3638,4541913780499,Numquam veniam,Electronica y tecnologia,Elec-2,Elec-3-2,269,12400.0,11.97,UN,True,2025-11-27
3639,8762093837391,Vitae dignissimos,Ropa y calzado basico,Ropa-3,Ropa-2-2,505,25600.0,4.82,UN,True,2025-11-17
3640,6524276074144,Quidem iusto,Alimentos y bebidas,Alim-1,Alim-3-1,161,3200.0,8.08,KG,True,2026-01-27
3641,6440261353424,Iusto quis,Ropa y calzado basico,Ropa-2,Ropa-2-2,431,83100.0,12.49,UN,True,2026-01-04
3642,5556183262131,Molestiae praesentium,Electronica y tecnologia,Elec-1,Elec-2-2,544,79000.0,13.15,UN,True,2026-02-11
3643,8415510954255,Soluta excepturi,Bebes y maternidad,Bebe-2,Bebe-1-2,732,108700.0,0.66,UN,True,2025-12-06
3644,2750568808485,Cumque modi,Hogar y limpieza,Hoga-1,Hoga-3-2,755,59800.0,10.72,KG,True,2025-12-01
3645,2072712633409,Animi tenetur,Hogar y limpieza,Hoga-2,Hoga-2-1,642,17600.0,,UN,True,2025-12-06
3646,2937813267277,Dolor pariatur,Alimentos y bebidas,Alim-3,Alim-1-2,447,19600.0,4.17,UN,True,2025-11-02
3647,3326277674698,Quam nisi,Ropa y calzado basico,Ropa-2,Ropa-3-1,706,47200.0,10.66,UN,True,2026-02-06
3648,5881946877490,Eius impedit,Ropa y calzado basico,Ropa-3,Ropa-1-2,85,80500.0,,UN,True,2026-02-10
3649,2944993136750,Quibusdam nulla,Bebes y maternidad,Bebe-3,Bebe-3-2,797,38700.0,17.01,UN,True,2025-09-26
3650,7266849053666,Nihil magni,Alimentos y bebidas,Alim-1,Alim-1-2,164,92500.0,8.8,UN,True,2025-09-22
3651,7832031613170,Mollitia consequatur,Cuidado personal e higiene,Cuid-2,Cuid-2-2,323,230700.0,18.88,UN,True,2025-09-18
3652,7905340388333,Deleniti quia,Bebes y maternidad,Bebe-2,Bebe-3-2,727,66900.0,,KG,False,2025-11-08
3653,3151801664803,Aspernatur nemo,Alimentos y bebidas,Alim-2,Alim-1-2,574,43800.0,11.25,UN,True,2025-09-24
3654,2362801938899,Sequi laudantium,Electronica y tecnologia,Elec-3,Elec-3-2,680,166900.0,5.87,UN,True,2025-12-26
3655,5311543978158,Ipsum dolore,Hogar y limpieza,Hoga-2,Hoga-2-2,551,123700.0,11.95,UN,True,2026-03-22
3656,7341591066086,Cupiditate corporis,Bebes y maternidad,Bebe-1,Bebe-3-1,481,13700.0,2.67,UN,True,2026-01-22
3657,6236504602622,Amet voluptatem,Bebes y maternidad,Bebe-2,Bebe-1-1,140,197400.0,8.35,UN,True,2026-03-08
3658,2478922518268,Saepe iure,Bebes y maternidad,Bebe-1,Bebe-3-1,797,179400.0,5.72,KG,True,2025-10-03
3659,1350621084019,Error beatae,Cuidado personal e higiene,Cuid-2,Cuid-2-2,510,244400.0,13.42,UN,False,2026-01-22
3660,5799706298105,Nam culpa,Electronica y tecnologia,Elec-2,Elec-2-1,535,234700.0,15.29,KG,True,2026-01-27
3661,9975268665081,Iusto modi,Ropa y calzado basico,Ropa-3,Ropa-2-1,343,146900.0,18.58,UN,True,2025-12-02
3662,3681682140733,Mollitia optio,Bebes y maternidad,Bebe-1,Bebe-2-2,762,172100.0,4.48,UN,True,2026-01-31
3663,7308714390398,Quod vitae,Alimentos y bebidas,Alim-2,Alim-2-2,361,103600.0,17.7,UN,True,2025-09-21
3664,0920056260701,Labore sint,Bebes y maternidad,Bebe-1,Bebe-1-2,153,222300.0,16.93,UN,False,2026-01-05
3665,2474857988893,Numquam corporis,Hogar y limpieza,Hoga-2,Hoga-2-1,145,139100.0,,LT,True,2026-02-15
3666,2132738152299,Error fugiat,Alimentos y bebidas,Alim-2,Alim-2-1,559,82700.0,14.82,KG,True,2025-11-21
3667,3229725401498,Aut cum,Electronica y tecnologia,Elec-2,Elec-2-1,596,4400.0,5.39,UN,True,2025-10-11
3668,3847543188645,Delectus sequi,Ropa y calzado basico,Ropa-1,Ropa-1-2,165,147400.0,17.56,UN,True,2025-09-06
3669,5947800792467,Dignissimos suscipit,Alimentos y bebidas,Alim-1,Alim-2-1,559,132300.0,12.01,KG,True,2025-10-28
3670,3669837555045,Quidem vitae,Alimentos y bebidas,Alim-2,Alim-2-2,799,203300.0,,UN,True,2026-02-15
3671,5838750077097,Quasi atque,Bebes y maternidad,Bebe-2,Bebe-3-2,426,48400.0,4.14,LT,True,2026-02-19
3672,9031721135987,Accusamus fugit,Bebes y maternidad,Bebe-1,Bebe-3-1,777,204200.0,3.19,UN,True,2026-01-05
3673,0433315696406,Dolores error,Alimentos y bebidas,Alim-2,Alim-2-1,126,5800.0,5.57,UN,True,2025-10-25
3674,1014601933529,Quod suscipit,Bebes y maternidad,Bebe-1,Bebe-3-2,323,147700.0,10.25,UN,True,2025-10-25
3675,0622609316421,Velit itaque,Bebes y maternidad,Bebe-2,Bebe-1-1,446,100400.0,8.36,UN,True,2026-02-19
3676,6633161408237,Sunt ducimus,Bebes y maternidad,Bebe-2,Bebe-3-1,287,84200.0,17.76,UN,True,2025-12-29
3677,1017171994570,Explicabo odio,Cuidado personal e higiene,Cuid-3,Cuid-1-1,81,109500.0,0.31,UN,True,2026-02-08
3678,4051995081907,Sit natus,Electronica y tecnologia,Elec-3,Elec-2-1,367,57500.0,1.65,LT,True,2025-11-17
3679,0567352635958,Ipsum voluptas,Bebes y maternidad,Bebe-3,Bebe-1-1,272,47500.0,6.54,UN,True,2026-02-18
3680,1763524130224,Magnam illum,Bebes y maternidad,Bebe-1,Bebe-1-2,164,201700.0,3.4,UN,True,2025-12-07
3681,8671066560245,Libero aperiam,Electronica y tecnologia,Elec-3,Elec-3-2,298,58500.0,8.16,UN,True,2026-01-16
3682,9235777414908,Provident iste,Cuidado personal e higiene,Cuid-2,Cuid-1-1,335,184800.0,14.37,UN,True,2026-02-21
3683,5717532279976,Iste facilis,Alimentos y bebidas,Alim-2,Alim-1-2,707,178400.0,19.87,UN,True,2025-11-13
3684,5261587898915,Quis quas,Cuidado personal e higiene,Cuid-3,Cuid-1-1,394,10300.0,4.08,UN,True,2026-02-08
3685,6831715111422,Iusto sapiente,Alimentos y bebidas,Alim-1,Alim-3-1,333,220500.0,5.36,KG,True,2026-01-12
3686,4124845467319,Quam suscipit,Cuidado personal e higiene,Cuid-1,Cuid-3-1,312,197800.0,15.39,KG,True,2025-12-12
3687,3717419066950,Voluptate aperiam,Alimentos y bebidas,Alim-3,Alim-3-2,479,199400.0,5.48,LT,True,2026-02-16
3688,4508570340114,Molestias rem,Ropa y calzado basico,Ropa-2,Ropa-3-2,221,202700.0,14.09,UN,True,2025-11-30
3689,7617061301125,Architecto inventore,Electronica y tecnologia,Elec-2,Elec-3-1,700,146500.0,11.69,UN,True,2026-01-31
3690,7383181720350,Excepturi repellendus,Electronica y tecnologia,Elec-1,Elec-2-1,335,248400.0,17.11,UN,True,2025-09-19
3691,7965640019153,Quo pariatur,Ropa y calzado basico,Ropa-2,Ropa-1-2,341,46400.0,0.72,KG,True,2026-02-23
3692,4260782411647,Quam quia,Hogar y limpieza,Hoga-1,Hoga-1-1,52,19900.0,19.6,UN,True,2026-03-15
3693,3424114754661,Quis sequi,Hogar y limpieza,Hoga-2,Hoga-1-1,707,176600.0,19.29,KG,True,2026-03-19
3694,2482230642119,Repellendus repellat,Cuidado personal e higiene,Cuid-2,Cuid-3-1,377,74900.0,0.5,LT,True,2026-02-19
3695,6846038951594,Illo soluta,Hogar y limpieza,Hoga-3,Hoga-1-2,110,152800.0,10.02,UN,True,2026-01-20
3696,2346652174644,Tempore quisquam,Cuidado personal e higiene,Cuid-3,Cuid-1-1,138,99100.0,8.06,UN,True,2026-01-30
3697,5331649506055,Incidunt hic,Electronica y tecnologia,Elec-1,Elec-3-2,292,84700.0,5.12,UN,True,2026-03-08
3698,4113713463102,A nam,Bebes y maternidad,Bebe-1,Bebe-1-2,625,223500.0,19.56,UN,True,2026-01-28
3699,7890786957604,Amet dignissimos,Electronica y tecnologia,Elec-2,Elec-1-1,76,37200.0,3.53,UN,True,2025-10-28
3700,1883041544745,Molestias repellendus,Cuidado personal e higiene,Cuid-3,Cuid-1-2,97,48900.0,5.31,UN,True,2025-10-05
3701,7334359736970,Aliquid rem,Ropa y calzado basico,Ropa-1,Ropa-3-2,449,167600.0,0.21,KG,True,2026-03-17
3702,0168525317505,Tempora maiores,Ropa y calzado basico,Ropa-2,Ropa-1-1,400,196100.0,11.63,UN,False,2025-10-01
3703,4093701185967,Saepe inventore,Hogar y limpieza,Hoga-2,Hoga-1-1,766,208400.0,17.22,UN,True,2026-03-05
3704,8974095290559,Architecto laborum,Cuidado personal e higiene,Cuid-1,Cuid-1-2,602,59300.0,12.46,UN,True,2026-03-10
3705,0957928184728,Veritatis temporibus,Ropa y calzado basico,Ropa-2,Ropa-3-2,526,220800.0,13.05,KG,True,2025-09-12
3706,6680639924164,Delectus corporis,Cuidado personal e higiene,Cuid-1,Cuid-1-1,269,153200.0,1.37,UN,True,2026-02-12
3707,1195406278906,Recusandae qui,Bebes y maternidad,Bebe-2,Bebe-1-2,501,206200.0,14.31,KG,True,2025-12-31
3708,8806831121790,Rem sit,Cuidado personal e higiene,Cuid-3,Cuid-3-1,468,19000.0,8.21,UN,True,2025-11-20
3709,5928223312562,Ad ea,Hogar y limpieza,Hoga-2,Hoga-3-2,223,90500.0,9.5,LT,True,2025-12-13
3710,7725038561622,A praesentium,Ropa y calzado basico,Ropa-1,Ropa-1-1,297,132200.0,11.72,KG,True,2025-11-28
3711,7141342773238,Omnis praesentium,Alimentos y bebidas,Alim-3,Alim-1-2,745,145100.0,19.51,KG,True,2026-02-14
3712,5737421420944,Earum asperiores,Cuidado personal e higiene,Cuid-1,Cuid-1-1,431,26600.0,14.98,KG,True,2025-11-25
3713,2079374158714,Quibusdam provident,Alimentos y bebidas,Alim-3,Alim-3-1,378,135600.0,13.69,UN,True,2025-09-29
3714,9942505925307,Consectetur iure,Hogar y limpieza,Hoga-3,Hoga-1-2,638,167000.0,8.67,UN,True,2025-11-22
3715,9558779936422,Eum adipisci,Electronica y tecnologia,Elec-2,Elec-3-2,214,91700.0,0.74,KG,True,2025-12-18
3716,7379572381613,Dolorem repellendus,Cuidado personal e higiene,Cuid-1,Cuid-3-2,176,126200.0,10.8,UN,True,2025-12-03
3717,2921351113301,Est enim,Hogar y limpieza,Hoga-3,Hoga-2-2,791,74600.0,13.23,UN,True,2025-12-13
3718,1075350246940,Eligendi molestias,Ropa y calzado basico,Ropa-3,Ropa-1-1,643,217900.0,,UN,True,2026-03-20
3719,8412322232083,Omnis occaecati,Bebes y maternidad,Bebe-2,Bebe-3-1,339,150600.0,12.18,UN,True,2025-11-22
3720,7385709439133,Assumenda laborum,Alimentos y bebidas,Alim-3,Alim-3-1,758,138700.0,6.04,UN,True,2026-02-14
3721,7085878379215,Dicta recusandae,Electronica y tecnologia,Elec-3,Elec-3-2,298,236200.0,4.46,UN,True,2026-03-21
3722,3168226080996,Possimus repellendus,Alimentos y bebidas,Alim-3,Alim-1-1,541,166900.0,,UN,True,2026-02-17
3723,3715193178449,Deleniti libero,Electronica y tecnologia,Elec-1,Elec-3-2,28,71400.0,14.07,UN,True,2025-12-20
3724,9883803747386,Eveniet quis,Bebes y maternidad,Bebe-2,Bebe-3-2,559,161200.0,19.42,KG,False,2026-03-20
3725,1133704946240,Inventore consequuntur,Ropa y calzado basico,Ropa-1,Ropa-3-2,143,240500.0,10.52,UN,True,2025-11-25
3726,5540770053554,Voluptatibus dicta,Cuidado personal e higiene,Cuid-1,Cuid-2-1,194,7800.0,13.48,LT,True,2025-10-29
3727,8823481180823,Voluptatem occaecati,Cuidado personal e higiene,Cuid-2,Cuid-2-2,648,157400.0,13.87,LT,False,2026-02-22
3728,9385028477982,Repudiandae suscipit,Ropa y calzado basico,Ropa-1,Ropa-2-2,165,40900.0,3.27,UN,True,2026-03-06
3729,2587537156410,Corporis et,Ropa y calzado basico,Ropa-1,Ropa-3-1,387,204500.0,3.88,UN,True,2025-10-01
3730,5330706667067,Dicta minima,Cuidado personal e higiene,Cuid-3,Cuid-3-2,737,160900.0,4.2,UN,True,2025-11-06
3731,3311916119555,Est expedita,Alimentos y bebidas,Alim-2,Alim-2-1,764,234400.0,18.66,KG,True,2025-10-31
3732,3093731340375,Deserunt voluptates,Hogar y limpieza,Hoga-2,Hoga-1-2,356,168100.0,0.36,UN,True,2026-02-14
3733,7917037930619,Magnam quasi,Electronica y tecnologia,Elec-1,Elec-1-1,68,6300.0,10.85,UN,True,2025-10-29
3734,8920045820727,Ratione quaerat,Hogar y limpieza,Hoga-3,Hoga-2-1,230,128600.0,7.57,UN,True,2026-01-14
3735,1624742468479,Facilis tenetur,Bebes y maternidad,Bebe-2,Bebe-3-2,493,226100.0,13.2,UN,True,2026-03-09
3736,3255065299051,Voluptas ad,Ropa y calzado basico,Ropa-2,Ropa-1-1,270,59600.0,4.45,UN,True,2026-03-04
3737,3679120720951,Incidunt beatae,Ropa y calzado basico,Ropa-1,Ropa-2-1,576,22600.0,19.23,UN,True,2026-02-27
3738,7890355081990,Nisi doloribus,Alimentos y bebidas,Alim-1,Alim-3-1,795,180500.0,6.66,KG,True,2025-12-18
3739,6844565781745,Placeat harum,Bebes y maternidad,Bebe-1,Bebe-2-2,497,126600.0,,UN,True,2026-01-03
3740,4205405155676,Dolorum deserunt,Ropa y calzado basico,Ropa-1,Ropa-1-2,500,13800.0,11.8,UN,True,2026-01-27
3741,4092016759931,Consequatur debitis,Hogar y limpieza,Hoga-3,Hoga-2-1,424,71400.0,8.32,UN,True,2025-11-06
3742,0013414058062,Velit culpa,Electronica y tecnologia,Elec-2,Elec-2-2,150,83000.0,14.69,UN,True,2025-12-13
3743,7091446548402,Commodi itaque,Ropa y calzado basico,Ropa-2,Ropa-1-2,463,167600.0,11.08,UN,True,2025-12-06
3744,0004004645496,Incidunt totam,Bebes y maternidad,Bebe-3,Bebe-2-1,746,119000.0,2.81,UN,True,2026-02-11
3745,7683487525605,Fugit ipsa,Electronica y tecnologia,Elec-3,Elec-2-1,552,122800.0,14.1,LT,True,2025-12-27
3746,4899246625766,Tenetur quam,Alimentos y bebidas,Alim-1,Alim-2-1,602,202000.0,11.61,UN,True,2025-12-02
3747,0138079511810,Laudantium accusantium,Electronica y tecnologia,Elec-2,Elec-2-1,691,71000.0,11.33,UN,True,2025-12-21
3748,2165250815953,Dignissimos veritatis,Ropa y calzado basico,Ropa-2,Ropa-1-1,310,168800.0,14.78,KG,True,2025-10-08
3749,9043150717412,In nemo,Alimentos y bebidas,Alim-1,Alim-1-1,270,93200.0,13.09,UN,True,2025-10-25
3750,6477631032313,Voluptatem aut,Ropa y calzado basico,Ropa-3,Ropa-1-1,776,105800.0,7.36,UN,True,2026-02-11
3751,9767025461681,Ad veritatis,Cuidado personal e higiene,Cuid-2,Cuid-1-2,368,139900.0,6.4,UN,True,2025-09-30
3752,4446964589247,Voluptas aut,Bebes y maternidad,Bebe-2,Bebe-3-1,587,174500.0,5.05,KG,False,2026-01-18
3753,4183281137248,Molestias quibusdam,Electronica y tecnologia,Elec-2,Elec-1-2,509,236400.0,11.52,UN,True,2026-03-04
3754,4792975914487,Consectetur a,Cuidado personal e higiene,Cuid-3,Cuid-3-2,99,68700.0,6.03,UN,True,2026-01-18
3755,9400946584632,Possimus corporis,Alimentos y bebidas,Alim-1,Alim-1-1,252,27700.0,2.45,UN,True,2026-01-10
3756,9248878073769,Expedita perspiciatis,Alimentos y bebidas,Alim-2,Alim-1-1,261,108300.0,15.66,KG,True,2026-01-25
3757,7649737805347,Placeat veritatis,Ropa y calzado basico,Ropa-3,Ropa-1-1,144,137600.0,4.22,KG,True,2025-10-03
3758,2519187162893,Repellendus porro,Hogar y limpieza,Hoga-3,Hoga-2-2,624,58500.0,3.34,UN,True,2025-10-01
3759,7476766609192,Eveniet accusantium,Bebes y maternidad,Bebe-2,Bebe-2-2,773,222800.0,16.99,UN,True,2026-03-20
3760,1935264259934,Sit tempora,Cuidado personal e higiene,Cuid-1,Cuid-3-2,774,200100.0,14.06,UN,True,2025-11-28
3761,1769708567596,Suscipit iusto,Bebes y maternidad,Bebe-3,Bebe-1-1,156,124400.0,15.33,UN,True,2025-11-25
3762,1056396704472,Consequatur voluptatibus,Bebes y maternidad,Bebe-3,Bebe-2-2,360,113600.0,7.04,UN,True,2025-10-05
3763,7714057702505,Incidunt tempora,Alimentos y bebidas,Alim-2,Alim-3-2,187,12100.0,12.37,UN,True,2026-01-28
3764,1554494099853,Mollitia accusamus,Electronica y tecnologia,Elec-2,Elec-1-1,51,135100.0,18.65,UN,True,2025-09-10
3765,7525637448450,Occaecati eaque,Bebes y maternidad,Bebe-2,Bebe-1-1,495,149700.0,5.69,KG,True,2025-10-09
3766,5576633542057,Possimus doloribus,Cuidado personal e higiene,Cuid-1,Cuid-1-2,688,223100.0,1.43,UN,True,2025-10-18
3767,0953072772828,Aspernatur inventore,Alimentos y bebidas,Alim-1,Alim-1-1,62,126300.0,3.46,UN,False,2026-03-09
3768,7695887089427,Animi exercitationem,Bebes y maternidad,Bebe-3,Bebe-3-2,514,41000.0,17.95,UN,True,2026-03-13
3769,6603669802769,Tempora dolorum,Hogar y limpieza,Hoga-3,Hoga-2-1,28,46700.0,5.67,KG,True,2025-09-19
3770,4482943500797,Veniam in,Alimentos y bebidas,Alim-1,Alim-2-2,675,41600.0,9.85,UN,True,2025-10-01
3771,6165377784244,Accusamus id,Bebes y maternidad,Bebe-2,Bebe-3-2,52,234800.0,10.71,UN,True,2026-03-14
3772,7164919163690,Incidunt adipisci,Ropa y calzado basico,Ropa-3,Ropa-2-1,349,198800.0,19.2,UN,True,2026-01-08
3773,5072592501697,Corporis dolore,Alimentos y bebidas,Alim-1,Alim-2-2,99,206500.0,,UN,False,2026-01-27
3774,1569780798235,Autem numquam,Cuidado personal e higiene,Cuid-1,Cuid-1-2,330,210400.0,10.45,LT,True,2025-12-26
3775,0700813349029,Quos laboriosam,Alimentos y bebidas,Alim-1,Alim-2-1,344,25700.0,19.16,UN,True,2025-10-19
3776,3743269249410,Nisi voluptatum,Bebes y maternidad,Bebe-1,Bebe-1-1,432,176100.0,4.07,UN,True,2026-01-28
3777,8016959911290,Tempore enim,Alimentos y bebidas,Alim-2,Alim-1-1,664,176700.0,11.98,UN,True,2025-10-10
3778,4640311828793,Ullam ipsa,Ropa y calzado basico,Ropa-2,Ropa-1-2,798,57800.0,1.32,UN,True,2025-09-09
3779,1465951120334,Eligendi natus,Electronica y tecnologia,Elec-3,Elec-3-1,274,123700.0,5.3,KG,True,2026-02-18
3780,9059666942392,Atque harum,Electronica y tecnologia,Elec-3,Elec-3-1,739,166300.0,1.43,UN,False,2025-11-18
3781,4383754288464,Labore maiores,Ropa y calzado basico,Ropa-3,Ropa-3-1,343,224500.0,6.64,UN,True,2025-09-11
3782,3773485030271,Aliquid blanditiis,Bebes y maternidad,Bebe-3,Bebe-1-1,95,29400.0,4.17,UN,True,2025-11-29
3783,7217931625056,Dolore sapiente,Alimentos y bebidas,Alim-3,Alim-3-2,481,223300.0,15.98,UN,True,2025-09-26
3784,5326799244834,Ad explicabo,Alimentos y bebidas,Alim-2,Alim-1-2,579,230800.0,9.29,UN,True,2025-12-07
3785,7268779388948,Excepturi blanditiis,Alimentos y bebidas,Alim-3,Alim-3-2,242,231100.0,8.13,KG,True,2026-01-16
3786,9128672877476,Dolore quia,Ropa y calzado basico,Ropa-1,Ropa-3-1,472,3200.0,13.86,UN,True,2025-11-10
3787,8691040762960,Nostrum quidem,Electronica y tecnologia,Elec-3,Elec-2-2,347,56800.0,18.95,UN,True,2025-09-19
3788,9652415731805,Nisi nobis,Alimentos y bebidas,Alim-1,Alim-2-1,117,173400.0,6.07,UN,True,2026-03-01
3789,2040410719121,Officia nulla,Cuidado personal e higiene,Cuid-2,Cuid-3-2,310,81800.0,,KG,True,2025-12-21
3790,9433702657813,Laborum molestiae,Electronica y tecnologia,Elec-1,Elec-3-2,342,17100.0,2.24,UN,True,2025-09-08
3791,4963550193539,Impedit natus,Ropa y calzado basico,Ropa-2,Ropa-1-1,274,191200.0,17.15,UN,True,2025-12-27
3792,1101584567312,Similique provident,Hogar y limpieza,Hoga-3,Hoga-3-2,733,9100.0,16.92,UN,True,2026-03-07
3793,3700174931755,Velit eligendi,Bebes y maternidad,Bebe-1,Bebe-1-2,311,112600.0,9.53,UN,True,2025-09-07
3794,6073021737334,Modi excepturi,Bebes y maternidad,Bebe-2,Bebe-2-1,501,237000.0,3.0,UN,False,2026-02-08
3795,9701014926218,Enim distinctio,Ropa y calzado basico,Ropa-1,Ropa-2-2,9,111200.0,10.55,KG,True,2025-11-18
3796,8922400613869,Aliquid reiciendis,Hogar y limpieza,Hoga-1,Hoga-3-1,251,228100.0,,UN,True,2026-01-23
3797,5496602514352,Id quasi,Bebes y maternidad,Bebe-2,Bebe-2-2,710,103400.0,6.68,LT,False,2025-09-09
3798,8047118004508,Consequatur nemo,Ropa y calzado basico,Ropa-2,Ropa-1-2,714,88000.0,1.7,UN,True,2026-03-04
3799,1531195960279,Quae libero,Electronica y tecnologia,Elec-1,Elec-2-2,782,28600.0,6.47,KG,True,2026-03-16
3800,6934779660544,Eaque blanditiis,Hogar y limpieza,Hoga-2,Hoga-1-2,46,90800.0,13.83,UN,True,2025-12-22
3801,8562575042240,Reprehenderit repellendus,Ropa y calzado basico,Ropa-3,Ropa-2-2,690,85600.0,19.57,UN,True,2025-10-17
3802,6406948617548,Unde saepe,Electronica y tecnologia,Elec-2,Elec-2-1,215,211900.0,3.84,KG,True,2025-10-04
3803,1827711488168,A voluptas,Cuidado personal e higiene,Cuid-3,Cuid-3-1,5,230100.0,18.3,UN,True,2026-01-19
3804,0580197557087,Qui optio,Bebes y maternidad,Bebe-3,Bebe-1-2,74,7400.0,9.16,UN,True,2026-02-09
3805,2678650444147,Aliquid atque,Alimentos y bebidas,Alim-2,Alim-1-2,601,26400.0,13.28,KG,True,2026-01-16
3806,4294267088055,Incidunt modi,Ropa y calzado basico,Ropa-2,Ropa-2-2,474,161500.0,17.28,UN,True,2025-12-11
3807,0151378626849,Culpa quam,Electronica y tecnologia,Elec-3,Elec-1-2,459,122200.0,11.17,KG,True,2026-02-05
3808,9704241698149,Optio aspernatur,Electronica y tecnologia,Elec-2,Elec-1-2,706,75600.0,1.28,UN,True,2026-01-29
3809,2076817006816,Sunt voluptatibus,Alimentos y bebidas,Alim-2,Alim-2-1,76,66500.0,,UN,True,2025-11-10
3810,4365972397661,Dolorem pariatur,Hogar y limpieza,Hoga-1,Hoga-2-1,67,57700.0,16.07,UN,True,2026-02-06
3811,1054171500769,Voluptatem eum,Bebes y maternidad,Bebe-1,Bebe-1-2,747,132300.0,11.08,UN,True,2025-10-10
3812,0175180077842,Soluta delectus,Cuidado personal e higiene,Cuid-1,Cuid-2-2,485,6300.0,6.62,UN,True,2026-02-15
3813,2845576186776,Fugiat molestias,Ropa y calzado basico,Ropa-2,Ropa-3-1,621,185200.0,11.69,KG,True,2025-12-19
3814,0667219228344,Officiis quidem,Bebes y maternidad,Bebe-3,Bebe-2-1,420,76500.0,5.41,KG,True,2026-01-31
3815,9143092152729,Eveniet commodi,Bebes y maternidad,Bebe-1,Bebe-1-2,117,107900.0,4.86,UN,True,2026-01-20
3816,5978336740899,Inventore voluptas,Electronica y tecnologia,Elec-1,Elec-1-1,419,132700.0,16.58,UN,True,2025-09-23
3817,1205994476988,Molestias hic,Cuidado personal e higiene,Cuid-1,Cuid-1-2,772,54400.0,8.03,UN,True,2026-02-02
3818,8012256208361,Dolore iusto,Ropa y calzado basico,Ropa-2,Ropa-2-2,95,221200.0,5.52,UN,True,2026-02-07
3819,1088025701620,Aliquam quaerat,Hogar y limpieza,Hoga-1,Hoga-3-1,101,171200.0,8.21,UN,True,2025-09-13
3820,0637035595913,Quas doloribus,Electronica y tecnologia,Elec-1,Elec-1-1,278,217800.0,18.42,UN,True,2025-10-19
3821,5167616629652,Ex dicta,Ropa y calzado basico,Ropa-1,Ropa-1-1,364,119900.0,3.66,UN,True,2026-02-01
3822,8636025368737,Fuga suscipit,Ropa y calzado basico,Ropa-1,Ropa-1-2,504,109300.0,3.75,LT,False,2025-11-15
3823,2092254508065,Eius soluta,Cuidado personal e higiene,Cuid-1,Cuid-1-1,128,60800.0,7.11,LT,False,2025-09-26
3824,9409787387181,Neque rem,Ropa y calzado basico,Ropa-3,Ropa-3-1,748,137100.0,1.26,UN,True,2026-02-21
3825,3410006658483,Non sunt,Electronica y tecnologia,Elec-3,Elec-1-1,121,149100.0,1.54,UN,True,2025-12-17
3826,4393004603565,Inventore velit,Bebes y maternidad,Bebe-2,Bebe-1-2,161,106100.0,0.27,UN,True,2025-11-21
3827,0897064937591,Occaecati veritatis,Electronica y tecnologia,Elec-1,Elec-2-2,775,38100.0,2.97,UN,True,2025-12-24
3828,0447905830477,Porro error,Bebes y maternidad,Bebe-1,Bebe-1-2,302,69700.0,12.83,UN,True,2025-11-22
3829,0278902764515,Distinctio expedita,Bebes y maternidad,Bebe-1,Bebe-1-1,458,5500.0,3.97,UN,True,2025-09-29
3830,3005019857543,Porro dolore,Bebes y maternidad,Bebe-2,Bebe-2-2,348,81100.0,7.59,KG,True,2025-12-25
3831,7388084274061,Facere rerum,Ropa y calzado basico,Ropa-2,Ropa-1-2,208,146000.0,14.13,UN,True,2026-03-15
